pmid,title,abstract,journal,publication_date,authors,num_authors,abstract_length,specialty,collection_date
31057114,Microvascular Complications of Type 2 Diabetes Mellitus.,"Type 2 diabetes mellitus (T2DM) is a chronic, non communicable, multisystem disease that has reached epidemic proportions. Chronic exposure to hyperglycaemia affects the microvasculature, eventually leading to diabetic nephropathy, retinopathy and neuropathy with high impact on the quality of life and overall life expectancy. Sexual dysfunction is an often-overlooked microvascular complication of T2DM, with a complex pathogenesis originating from endothelial dysfunction. The purpose of this review is to present current definitions, epidemiological data and risk factors for diabetic retinopathy, nephropathy, neuropathy and sexual dysfunction. We also describe the clinical and laboratory evaluation that is mandatory for the diagnosis of these conditions. A comprehensive review of the literature was performed to identify data from clinical studies for the prevalence, risk factors and diagnostic methods of microvascular complications of T2DM. Diabetic nephropathy and retinopathy affect approximately 25% of patients with T2DM; diabetic neuropathy is encountered in almost 50% of the diabetic population, while the prevalence of erectile dysfunction ranges from 35-90% in diabetic men. The duration of T2DM along with glycemic, blood pressure and lipid control are common risk factors for the development of these complications. Criteria for the diagnosis of these conditions are well established, but exclusion of other causes is mandatory. Early detection of microvascular complications associated with T2DM is important, as early intervention leads to better outcomes. However, this requires awareness of their definition, prevalence and diagnostic modalities.",Current vascular pharmacology,2020-,"Faselis C, Katsimardou A, Imprialos K, Deligkaris P, Kallistratos M, Dimitriadis K",6,1673,diabetes,2025-11-02 18:32:01
36854636,Etiology and Pathophysiology of Diabetes Mellitus in Dogs.,"Canine diabetes results from a wide spectrum of clinical pathophysiological processes that cause a similar set of clinical signs. Various causes of insulin deficiency and beta cell loss, insulin resistance, or both characterize the disease, with genetics and environment playing a role. Understanding the genetic and molecular causes of beta cell loss will provide future opportunities for precision medicine, both from a therapeutic and preventative perspective. This review presents current knowledge of the etiology and pathophysiology of canine diabetes, including the importance of disease classification. Examples of potential targets for future precision medicine-based approaches to therapy are discussed.",The Veterinary clinics of North America. Small animal practice,2023-May,"O'Kell AL, Davison LJ",2,713,diabetes,2025-11-02 18:32:01
37839502,β-cell neogenesis: A rising star to rescue diabetes mellitus.,"Diabetes Mellitus (DM), a chronic metabolic disease characterized by elevated blood glucose, is caused by various degrees of insulin resistance and dysfunctional insulin secretion, resulting in hyperglycemia. The loss and failure of functional β-cells are key mechanisms resulting in type 1 diabetes mellitus (T1DM) and type 2 diabetes mellitus (T2DM). Elucidating the underlying mechanisms of β-cell failure, and exploring approaches for β-cell neogenesis to reverse β-cell dysfunction may provide novel strategies for DM therapy. Emerging studies reveal that genetic susceptibility, endoplasmic reticulum (ER) stress, oxidative stress, islet inflammation, and protein modification linked to multiple signaling pathways contribute to DM pathogenesis. Over the past few years, replenishing functional β-cell by β-cell neogenesis to restore the number and function of pancreatic β-cells has remarkably exhibited a promising therapeutic approach for DM therapy. In this review, we provide a comprehensive overview of the underlying mechanisms of β-cell failure in DM, highlight the effective approaches for β-cell neogenesis, as well as discuss the current clinical and preclinical agents research advances of β-cell neogenesis. Insights into the challenges of translating β-cell neogenesis into clinical application for DM treatment are also offered.",Journal of advanced research,2024-Aug,"Niu F, Liu W, Ren Y, Tian Y, Shi W, Li M, Li Y, Xiong Y, Qian L",9,1349,diabetes,2025-11-02 18:32:01
37628857,Diabetes Mellitus Secondary to Endocrine Diseases: An Update of Diagnostic and Treatment Particularities.,"Secondary diabetes mellitus is frequently ignored in specialized literature. In this narrative review, the main endocrinopathies accompanied by increased glycemic values are identified, as well as the mechanisms by which the excess or deficiency of certain hormones impact beta cell function or insulin resistance. The main endocrinopathies (acromegaly, Cushing's syndrome, Basedow-Graves' disease, pheochromocytoma, somatostatinoma and glucagonoma) and their characteristics are described along with the impact of hormone changes on blood sugar, body mass index and other parameters associated with diabetes. The overall information regarding the complex molecular mechanisms that cause the risk of secondary diabetes and metabolic syndrome is of crucial importance in order to prevent the development of the disease and its complications and particularly to reduce the cardiovascular risk of these patients. The purpose of this study is to highlight the particular features of endocrine pathologies accompanied by an increased risk of developing diabetes, in the context of personalized therapeutic decision making. The epidemiological, physiopathological, clinical and therapeutic approaches are presented along with the importance of screening for diabetes in endocrine diseases.",International journal of molecular sciences,2023-Aug,"Popoviciu MS, Paduraru L, Nutas RM, Ujoc AM, Yahya G, Metwally K, Cavalu S",7,1283,diabetes,2025-11-02 18:32:01
38954371,SGLT2 inhibitor use in the management of feline diabetes mellitus.,"Sodium-glucose cotransporter-2 (SGLT2) inhibitors are routinely used in the management of human type 2 diabetes and have been shown to effectively mitigate hyperglycemia and reduce the risks of cardiovascular and renal compromise. Two SGLT2 inhibitors, namely bexagliflozin and velagliflozin, were recently FDA approved for the treatment of uncomplicated feline diabetes mellitus. These oral hypoglycemic agents are a suitable option for many newly diagnosed cats, with rapid improvements in glycemic control and clinical signs. Suitable candidates must have some residual β-cell function, as some endogenous insulin production is required to prevent ketosis. Appropriate patient selection and monitoring are necessary, and practitioners should be aware of serious complications such as euglycemic diabetic ketoacidosis.",Journal of veterinary pharmacology and therapeutics,2025-Jan,"Cook AK, Behrend E",2,820,diabetes,2025-11-02 18:32:01
36916961,Adipose-derived Mesenchymal Stem Cells Therapy as a new Treatment Option for Diabetes Mellitus.,"The worldwide increase in the prevalence of diabetes mellitus has raised the demand for new therapeutic strategies targeting diabetic symptoms and its chronic complications. Among different treatment options for diabetes, adipose-derived mesenchymal stem cells (ADMSCs) therapy attract the most attention. The therapeutic effects of ADMSCs are based primarily on their paracrine release of immunomodulatory, anti-inflammatory, and trophic factors. Animal models of diabetes as well as human clinical trials have shown that ADMSCs can effectively facilitate endogenous β cell regeneration, preserve residual β cell mass, reduce islet graft rejection, regulate the immune system, and ultimately improve insulin sensitivity or ameliorate insulin resistance in peripheral tissues. Nevertheless, transplantation of mesenchymal stem cells is associated with certain risks; therefore recently much attention has been devoted to ADMSCs derivatives, such as exosomes or conditioned media, as therapeutic agents for the treatment of diabetes. Compared to ADMSCs, cell-free therapy has even better therapeutic potential. This narrative review summarizes recent outcomes and molecular mechanisms of ADMSCs action in the treatment for both type 1 DM and type 2 DM, as well as shows their feasibility, benefits, and current limitations.",The Journal of clinical endocrinology and metabolism,2023-Jul,"Mikłosz A, Chabowski A",2,1322,diabetes,2025-11-02 18:32:01
37800828,Vascular complications of diabetes: A narrative review.,"Diabetes mellitus is a complex chronic metabolic disease characterized by hyperglycemia and various complications. According to the different pathophysiological mechanisms, these complications can be classified as microvascular or macrovascular complications, which have long-term negative effects on vital organs such as the eyes, kidneys, heart, and brain, and lead to increased patient mortality. Diabetes mellitus is a major global health issue, and its incidence and prevalence have increased significantly in recent years. Moreover, the incidence is expected to continue to rise as more people adopt a Western lifestyle and diet. Thus, it is essential to understand the epidemiology, pathogenesis, risk factors, and treatment of vascular complications to aid patients in managing the disease effectively. This paper provides a comprehensive review of the literature to clarify the above content. Furthermore, this paper also delves into the correlation between novel risk factors, such as long noncoding RNAs, gut microbiota, and nonalcoholic fatty liver disease, with diabetic vascular complications.",Medicine,2023-Oct,"Lu Y, Wang W, Liu J, Xie M, Liu Q, Li S",6,1107,diabetes,2025-11-02 18:32:01
34514697,Erectile dysfunction and diabetes: A melting pot of circumstances and treatments.,"Diabetes mellitus (DM), a chronic metabolic disease characterised by elevated levels of blood glucose, is among the most common chronic diseases. The incidence and prevalence of DM have been increasing over the years. The complications of DM represent a serious health problem. The long-term complications include macroangiopathy, microangiopathy and neuropathy as well as sexual dysfunction (SD) in both men and women. Erectile dysfunction (ED) has been considered the most important SD in men with DM. The prevalence of ED is approximately 3.5-fold higher in men with DM than in those without DM. Common risk factors for the development of DM and its complications include sedentary lifestyle, overweight/obesity and increased caloric consumption. Although lifestyle changes may help improve sexual function, specific treatments are often needed. This study aims to review the definition and prevalence of ED in DM, the impact of DM complications and DM treatment on ED and, finally, the current and emerging therapies for ED in patients with DM.",Diabetes/metabolism research and reviews,2022-Feb,"Defeudis G, Mazzilli R, Tenuta M, Rossini G, Zamponi V, Olana S, Faggiano A, Pozzilli P, Isidori AM, Gianfrilli D",10,1048,diabetes,2025-11-02 18:32:01
31722374,"Review: Diabetes, Obesity, and Cancer-Pathophysiology and Clinical Implications.","Obesity and diabetes have both been associated with an increased risk of cancer. In the face of increasing obesity and diabetes rates worldwide, this is a worrying trend for cancer rates. Factors such as hyperinsulinemia, chronic inflammation, antihyperglycemic medications, and shared risk factors have all been identified as potential mechanisms underlying the relationship. The most common obesity- and diabetes-related cancers are endometrial, colorectal, and postmenopausal breast cancers. In this review, we summarize the existing evidence that describes the complex relationship between obesity, diabetes, and cancer, focusing on epidemiological and pathophysiological evidence, and also reviewing the role of antihyperglycemic agents, novel research approaches such as Mendelian Randomization, and the methodological limitations of existing research. In addition, we also describe the bidirectional relationship between diabetes and cancer with a review of the evidence summarizing the risk of diabetes following cancer treatment. We conclude this review by providing clinical implications that are relevant for caring for patients with obesity, diabetes, and cancer and provide recommendations for improving both clinical care and research for patients with these conditions.",Endocrine reviews,2020-Feb,"Lega IC, Lipscombe LL",2,1284,diabetes,2025-11-02 18:32:01
35039662,Global accessibility of therapeutics for diabetes mellitus.,"Diabetes mellitus is a global health issue, yet huge regional disparities exist in its care, including in access to basic necessities such as insulin. In this Viewpoint, six experts from different regions discuss differences in access to insulin and other diabetes mellitus therapies as well as the key barriers in diabetes mellitus care accessibility and potential solutions.",Nature reviews. Endocrinology,2022-Apr,"Fralick M, Jenkins AJ, Khunti K, Mbanya JC, Mohan V, Schmidt MI",6,376,diabetes,2025-11-02 18:32:01
34066662,Recent Advances in Nutrition and Diabetes.,"The prevalence of diabetes is on the increase worldwide, being one of the fastest growing international health emergencies in the 21st century [...].",Nutrients,2021-May,Ojo O,1,149,diabetes,2025-11-02 18:32:01
37295292,The promise of CRISPR/Cas9 technology in diabetes mellitus therapy: How gene editing is revolutionizing diabetes research and treatment.,"Diabetes mellitus is a metabolic disease, characterized by chronic hyperglycemia caused by an abnormality in insulin secretion or action. Millions of people across the world are affected by diabetes mellitus which has serious implications for their health. Over the past few decades, diabetes has become a major cause of mortality and morbidity across the world due to its rapid prevalence. Treatment for diabetes that focuses on insulin secretion and sensitization can lead to unwanted side effects and/or poor compliance, as well as treatment failure. A promising way to treat diabetes is through gene-editing technologies such as clustered regularly interspaced short palindromic repeats (CRISPR/Cas9). However, issues such as efficiency and off-target effects have hindered the use of these technologies. In this review, we summarize what we know today about CRISPR/Cas9 technology's therapeutic potential for treating diabetes. We discuss how different strategies are employed, including cell-based therapies (such as stem cells and brown adipocytes), targeting critical genes involved in diabetes pathogenesis, and discussing the challenges and limitations associated with this technology. A novel and powerful treatment approach to diabetes and other diseases can be found with CRISPR/Cas9 technology, and further research should be carried out in this field.",Journal of diabetes and its complications,2023-Aug,"Cheng Y, Wang H, Li M",3,1366,diabetes,2025-11-02 18:32:01
34000713,Management of diabetes mellitus in dialysis patients: Obstacles and challenges.,"Diabetic kidney disease (DKD) is a major health issue that is associated with an increased risk of morbidity and mortality. The treatment of DKD is challenging given changes in blood glucose homeostasis, unclear accuracy of glucose metrics, and altered kinetics of the blood glucose-lowering medications. There is uncertainty surrounding the optimal glycemic target in this population although recent epidemiologic data suggest that HbA1c ranges of 6-8%, as well as 7-9%, are associated with increased survival rates among diabetic dialysis patients. Furthermore, the treatment of diabetes in patients maintained on dialysis is challenging, and many blood glucose-lowering medications are renally metabolized and excreted hence requiring dose adjustment or avoidance in dialysis patients. ology: PubMed, Google Scholar, and Medline were searched for all literature discussing the management of diabetes in dialysis patients. The literature was discussed under many subheadings providing the latest evidence in the treatment of diabetes in dialysis patients. The management of diabetes in dialysis is very complex requiring a multi-disciplinary team involving endocrinologists and nephrologists to achieve targets and reduce morbidity and mortality.",Diabetes & metabolic syndrome,2021-,"Alalawi F, Bashier A",2,1248,diabetes,2025-11-02 18:32:01
36898862,"Pathophysiology of Prediabetes, Diabetes, and Diabetic Remission in Cats.","Diabetes mellitus (DM) has a heterogenous cause, and the exact pathogenesis differs between patients. Most diabetic cats have a cause similar to human type 2 DM but, in some, DM is associated with underlying conditions, such as hypersomatotropism, hyperadrenocorticism, or administration of diabetogenic drugs. Predisposing factors for feline DM include obesity, reduced physical activity, male sex, and increasing age. Gluco(lipo)toxicity and genetic predisposition also likely play roles in pathogenesis. Prediabetes cannot be accurately diagnosed in cats at the current time. Diabetic cats can enter remission, but relapses are common, as these cats might have ongoing, abnormal glucose homeostasis.",The Veterinary clinics of North America. Small animal practice,2023-May,"Gostelow R, Hazuchova K",2,702,diabetes,2025-11-02 18:32:01
39607829,"Photobiomodulation for diabetes and its complications: a review of general presentation, mechanisms and efficacy.","Diabetes mellitus is a metabolic disease that is marked by persistent hyperglycemia due to inadequate insulin secretion or insulin resistance. Its prevalence is increasing yearly. Diabetes mellitus can lead to serious health complications that are the primary cause of mortality and disability among diabetic patients, including diabetic retinopathy, diabetic foot ulcers, diabetic peripheral neuropathy, and diabetic periodontitis, and so on. Traditional treatments for diabetes and its complications still suffer from limited clinical efficacy and high therapeutic side effects. Photobiomodulation (PBM), which utilizes low levels of red or near-infrared laser to irradiate cells and tissues, has been shown to be efficacious for a wide range of organ damage. In this study, we focus on the application of PBM in diabetes and its complications and mechanisms, as well as the advantages, disadvantages with the aim of developing new ideas for the application of PBM.",Annals of medicine,2024-Dec,"Wang K, Zhao H, Zhao X, Zhang X, Zhang W, Cheng Y, Ge J",7,967,diabetes,2025-11-02 18:32:01
34352988,Study on Risk Factors of Peripheral Neuropathy in Type 2 Diabetes Mellitus and Establishment of Prediction Model.,"Diabetic peripheral neuropathy (DPN) is one of the most serious complications of type 2 diabetes mellitus (T2DM). DPN increases the risk of ulcers, foot infections, and noninvasive amputations, ultimately leading to long-term disability. Seven hundred patients with T2DM were investigated from 2013 to 2017 in the Sanlin community by obtaining basic data from the electronic medical record system (EMRS). From September 2018 to July 2019, 681 patients (19 missing) were investigated using a questionnaire, physical examination, biochemical index test, and follow-up Toronto clinical scoring system (TCSS) test. Patients with a TCSS score ≥6 points were diagnosed with DPN. After removing missing values, 612 patients were divided into groups in a 3:1 ratio for external validation. Using different Lasso analyses (misclassification error, mean squared error, -2log-likelihood, and area under curve) and a logistic regression analysis of the training set, models A, B, C, and D were established. The receiver operating characteristic (ROC) curve, calibration plot, dynamic component analysis (DCA) measurements, net classification improvement (NRI) and integrated discrimination improvement (IDI) were used to validate discrimination and clinical practicality of the model. Through data analysis, model A (containing four factors), model B (containing five factors), model C (containing seven factors), and model D (containing seven factors) were built. After calibration, ROC curve, DCA, NRI and IDI, models C and D exhibited better accuracy and greater predictive power. Four prediction models were established to assist with the early screening of DPN in patients with T2DM. The influencing factors in model C and D are more important factors for patients with T2DM diagnosed with DPN.",Diabetes & metabolism journal,2021-Jul,"Wu B, Niu Z, Hu F",3,1787,diabetes,2025-11-02 18:32:01
32894314,The clinical consequences of heterogeneity within and between different diabetes types.,"Advances in molecular methods and the ability to share large population-based datasets are uncovering heterogeneity within diabetes types, and some commonalities between types. Within type 1 diabetes, endotypes have been discovered based on demographic (e.g. age at diagnosis, race/ethnicity), genetic, immunological, histopathological, metabolic and/or clinical course characteristics, with implications for disease prediction, prevention, diagnosis and treatment. In type 2 diabetes, the relative contributions of insulin resistance and beta cell dysfunction are heterogeneous and relate to demographics, genetics and clinical characteristics, with substantial interaction from environmental exposures. Investigators have proposed approaches that vary from simple to complex in combining these data to identify type 2 diabetes clusters relevant to prognosis and treatment. Advances in pharmacogenetics and pharmacodynamics are also improving treatment. Monogenic diabetes is a prime example of how understanding heterogeneity within diabetes types can lead to precision medicine, since phenotype and treatment are affected by which gene is mutated. Heterogeneity also blurs the classic distinctions between diabetes types, and has led to the definition of additional categories, such as latent autoimmune diabetes in adults, type 1.5 diabetes and ketosis-prone diabetes. Furthermore, monogenic diabetes shares many features with type 1 and type 2 diabetes, which make diagnosis difficult. These challenges to the current classification framework in adult and paediatric diabetes require new approaches. The 'palette model' and the 'threshold hypothesis' can be combined to help explain the heterogeneity within and between diabetes types. Leveraging such approaches for therapeutic benefit will be an important next step for precision medicine in diabetes. Graphical abstract.",Diabetologia,2020-Oct,"Redondo MJ, Hagopian WA, Oram R, Steck AK, Vehik K, Weedon M, Balasubramanyam A, Dabelea D",8,1878,diabetes,2025-11-02 18:32:01
35008906,The Role of the Gut Microbiota in the Pathogenesis of Diabetes.,"Diabetes mellitus is a significant clinical and therapeutic problem because it can lead to serious long-term complications. Its pathogenesis is not fully understood, but there are indications that dysbiosis can play a role in the development of diabetes, or that it appears during the course of the disease. Changes in microbiota composition are observed in both type 1 diabetes (T1D) and type 2 diabetes (T2D) patients. These modifications are associated with pro-inflammation, increased intestinal permeability, endotoxemia, impaired β-cell function and development of insulin resistance. This review summarizes the role of the gut microbiota in healthy individuals and the changes in bacterial composition that can be associated with T1D or T2D. It also presents new developments in diabetes therapy based on influencing the gut microbiota as a promising method to alter the course of diabetes. Moreover, it highlights the lacking data and suggests future directions needed to prove the causal relationship between dysbiosis and diabetes, both T1D and T2D.",International journal of molecular sciences,2022-Jan,"Bielka W, Przezak A, Pawlik A",3,1059,diabetes,2025-11-02 18:32:01
38512073,"Diabetes: a review of its pathophysiology, and advanced methods of mitigation.","Diabetes mellitus (DM) is a long-lasting metabolic non-communicable disease often characterized by an increase in the level of glucose in the blood or hyperglycemia. Approximately, 415 million people between the ages of 20 and 79 years had DM in 2015 and this figure will rise by 200 million by 2040. In a study conducted by CARRS, it's been found that in Delhi the prevalence of diabetes is around 27% and for prediabetic cases, it is more than 46%. The disease DM can be both short-term and long-term and is often associated with one or more diseases like cardiovascular disease, liver disorder, or kidney malfunction. Early identification of diabetes may help avoid catastrophic repercussions because untreated DM can result in serious complications. Diabetes' primary symptoms are persistently high blood glucose levels, frequent urination, increased thirst, and increased hunger. Therefore, DM is classified into four major categories, namely, Type 1, Type 2, Gestational diabetes, and secondary diabetes. There are various oral and injectable formulations available in the market like insulin, biguanides, sulphonylureas, etc. for the treatment of DM. Recent attention can be given to the various nano approaches undertaken for the treatment, diagnosis, and management of diabetes mellitus. Various nanoparticles like Gold Nanoparticles, carbon nanomaterials, and metallic nanoparticles are some of the approaches mentioned in this review. Besides nanotechnology, artificial intelligence (AI) has also found its application in diabetes care. AI can be used for screening the disease, helping in decision-making, predictive population-level risk stratification, and patient self-management tools. Early detection and diagnosis of diabetes also help the patient avoid expensive treatments later in their life with the help of IoT (internet of medical things) and machine learning models. These tools will help healthcare physicians to predict the disease early. Therefore, the Nano drug delivery system along with AI tools holds a very bright future in diabetes care.",Current medical research and opinion,2024-May,"Gupta S, Sharma N, Arora S, Verma S",4,2071,diabetes,2025-11-02 18:32:01
32553576,Fibrocalculous pancreatic diabetes.,"Fibrocalculous pancreatic diabetes (FCPD) is a unique form of diabetes reported from tropical countries, associated with both endocrine and exocrine disease of the pancreas. The pre-diabetic phase of the disease is called tropical chronic pancreatitis (TCP). Currently FCPD is classified as a secondary form of diabetes called pancreatic diabetes, because essentially the disease is caused by pancreatic damage. There is an overlap of these subjects with idiopathic, non-alcoholic pancreatitis. This review will cover the etiopathogenesis, diagnosis and management of this clinical condition. FCPD could lead to endocrine dysfunction (diabetes and its complications) as well as exocrine dysfunction, and is associated with a higher risk of pancreatic cancer, for which early detection is important.",Journal of diabetes and its complications,2021-Jan,"Kumaran S, Unnikrishnan AG",2,798,diabetes,2025-11-02 18:32:01
