pmid,title,abstract,journal,publication_date,authors,num_authors,abstract_length,specialty,collection_date
40303241,"Incidence Trends of Type 2 Diabetes Mellitus, Medication-Induced Diabetes, and Monogenic Diabetes in Canadian Children, Then (2006-2008) and Now (2017-2019).","The landscape of childhood diabetes has evolved and addressing the knowledge gaps in non-Type 1 diabetes mellitus are key to accurate diagnosis. A national surveillance study was completed between 2006 and 2008 and then repeated between 2017 and 2019 to describe Canadian incidence trends and clinical characteristics of non-Type 1 diabetes mellitus. We prospectively tracked new cases of non-Type 1 diabetes mellitus in children <18 years of age between June 1, 2017 and May 31, 2019. For each reported new case, a detailed questionnaire was completed, and cases were classified as Type 2 diabetes mellitus, medication-induced diabetes (MID), monogenic diabetes, or ""indeterminate."" Minimum incidence rates and 10-year incidence trends of non-Type 1 diabetes mellitus and its subtypes were calculated. 441 cases of non-Type 1 diabetes mellitus were included (Type 2 diabetes mellitus = 332; MID = 52; monogenic diabetes = 30; indeterminate = 27). Compared to 10 years ago, the incidence of MID and monogenic diabetes remained stable, while Type 2 diabetes mellitus increased by 60% (<i>p</i> < 0.001) overall and by 37% (<i>p</i>=0.005) and 50% (<i>p</i>=0.001) in females and males, respectively. Type 2 diabetes mellitus incidence increased by 1.5 times in Indigenous (<i>p</i> < 0.001) and doubled in Asian (<i>p</i>=0.003) children. Canadian incidence rates of childhood-onset Type 2 diabetes mellitus have significantly increased. Further research, policy, and prevention efforts are needed to curb rising rates of youth onset Type 2 diabetes mellitus.",Pediatric diabetes,2023-,"Patel TJ, Ayub A, Bone JN, Hadjiyannakis S, Henderson M, Nour MA, Pinto TE, Wicklow B, Hamilton JK, Sellers EAC, Amed S",11,1558,diabetes,2025-11-02 18:32:01
33175454,Five years into the Israeli National Diabetes Program - are we on the right track?,"Diabetes mellitus poses major public health and economic challenges which necessitate national-level intervention. The ultimate goal of the Israel National Diabetes Program is to ensure that all people with diabetes, or at high risk of developing diabetes, will live well and have access to high-quality services that meet their individual needs. The integrated National Diabetes Program in Israel was established in 2014. Prevailing needs were identified and working groups assigned to delineate deficiencies and propose mode of action. Program leaders summarized and prioritized the needs, and identified main targets of action for the preliminary years. The program was achieved by a combined approach: top-bottom, having the Director General of the Ministry of Health (MoH) personally involved, and bottom-up, by routine meetings with representatives of the health organizations, clinical experts, patient representatives and other stakeholders. Main achievements during the first five years of the program included setting up a novel funding mechanism for diabetes prevention, substantiating the field of diabetes education in Israel, designing the infrastructure of diabetic foot care in Israel, updating the national health-budget allocation formula with incentives to improve provision of services, and promoting a mandatory system for judgemental labelling of food products. The program is in progress with ongoing monitoring, evaluation and improvement with particular emphasis on translational learning. Although there is much to be done, diabetes care in Israel has taken an enormous step forward in the past five years.",Diabetes/metabolism research and reviews,2021-Sep,"Tamir O, Afek A, Shani M, Cahn A, Raz I",5,1632,diabetes,2025-11-02 18:32:01
39408828,Monogenic Defects of Beta Cell Function: From Clinical Suspicion to Genetic Diagnosis and Management of Rare Types of Diabetes.,"Monogenic defects of beta cell function refer to a group of rare disorders that are characterized by early-onset diabetes mellitus due to a single gene mutation affecting insulin secretion. It accounts for up to 5% of all pediatric diabetes cases and includes transient or permanent neonatal diabetes, maturity-onset diabetes of the young (MODY), and various syndromes associated with diabetes. Causative mutations have been identified in genes regulating the development or function of the pancreatic beta cells responsible for normal insulin production and/or release. To date, more than 40 monogenic diabetes subtypes have been described, with those caused by mutations in <i>HNF1A</i> and <i>GCK</i> genes being the most prevalent. Despite being caused by a single gene mutation, each type of monogenic diabetes, especially MODY, can appear with various clinical phenotypes, even among members of the same family. This clinical heterogeneity, its rarity, and the fact that it shares some features with more common types of diabetes, can make the clinical diagnosis of monogenic diabetes rather challenging. Indeed, several cases of MODY or syndromic diabetes are accurately diagnosed in adulthood, after having been mislabeled as type 1 or type 2 diabetes. The recent widespread use of more reliable sequencing techniques has improved monogenic diabetes diagnosis, which is important to guide appropriate treatment and genetic counselling. The current review aims to summarize the latest knowledge on the clinical presentation, genetic confirmation, and therapeutic approach of the various forms of monogenic defects of beta cell function, using three imaginary clinical scenarios and highlighting clinical and laboratory features that can guide the clinician in reaching the correct diagnosis.",International journal of molecular sciences,2024-Sep,"Serbis A, Kantza E, Siomou E, Galli-Tsinopoulou A, Kanaka-Gantenbein C, Tigas S",6,1798,diabetes,2025-11-02 18:32:01
37505989,"Clinical impacts of frailty on 123,172 people with diabetes mellitus considering the age of onset and drugs of choice: a nationwide population-based 10-year trajectory analysis.","Frailty substantially increased the risk of adverse clinical outcomes, which was also critical in diabetes management. This study aimed to investigate the interrelationships between the age of onset, frailty, anti-diabetic medications and clinical outcomes in people with diabetes mellitus (DM). A total of 123,172 people aged 40 years and older who were newly diagnosed with DM were identified and categorised into four frailty subgroups (robust, mild, moderate and severe) based on the multimorbidity frailty index (mFI). Cox proportional hazards models were used to examine associations between frailty and clinical outcomes at different ages of DM onsets (40-64, 65-74, 75-84 and 85+ years). Outcomes of interest included generic outcomes (mortality and unplanned hospitalisation) and DM-related outcomes (cardiovascular disease-related mortality, major adverse cardiovascular events (MACEs), diabetes-related hospitalisation and hypoglycaemia). The proportion of frailty increased with age at diagnosis amongst people with incident DM and the mFI scores increased significantly during the 10-year follow-up. Amongst people with diabetes, those with mild, moderate and severe frailty were associated with greater risks of all-cause mortality (mild: adjusted hazard ratio (aHR) 1.69 [95% confidence interval (CI) 1.60-1.80], P < 0.01; moderate: aHR 2.46 [2.29-2.65], P < 0.01; severe frailty: aHR 3.40 [3.16-3.65], P < 0.01) compared with the robust group. Similar results were found in unplanned hospitalisations, cardiovascular disease-related mortality, MACEs and hypoglycaemia. Our study quantified the prevalence of frailty, captured its dynamic changes and examined its impacts on various clinical outcomes amongst people with diabetes at different ages at onset. Frailty assessment and management should be implemented into routine diabetes care.",Age and ageing,2023-Jul,"Huang ST, Chen LK, Hsiao FY",3,1856,diabetes,2025-11-02 18:32:01
32680775,"Self-Compassion, Adaptive Reactions and Health Behaviours Among Adults With Prediabetes and Type 1, Type 2 and Gestational Diabetes: A Scoping Review.","Engaging in health-promoting behaviours has health benefits for people with prediabetes or diabetes. People experience negative affect after diagnoses, which can impede self-regulation of health behaviours. Self-compassion, extending care to oneself in difficult times, can mitigate negative affect and promote self-regulation. This scoping review explored the relationship between self-compassion and adaptive affect, self-regulation and engagement in health-promoting/management behaviours among people with prediabetes or diabetes. We conducted a scoping literature search from 6 databases for studies and conference abstracts. Randomized controlled trials and cross-sectional, longitudinal, observational and qualitative designs focused on self-compassion were included. Eligible studies included adults with diabetes (prediabetes, type 1, type 2 and gestational), measured self-compassion using a validated Self-Compassion Scale (quantitative) or included the 3 components (qualitative) and investigated: negative affect, health promoting/management behaviours and/or self-regulation. After deduplication, 5,338 quantitative and 953 qualitative abstracts, and 18 conference proceedings were screened leaving 35 articles. Full-text screening retained 11 eligible studies (6 cross-sectional studies, 2 randomized controlled trials, 2 longitudinal studies and 1 qualitative study). Higher self-compassion was associated with decreased negative affect in 9 studies and was positively associated with well-being in 1 cross-sectional study. Self-compassion led to decreased negative affect and improved blood glucose in 2 interventions. Five studies found positive associations between self-compassion and health-promoting/management behaviours. One qualitative study found self-compassion to benefit affective reactions, health-promoting behaviours and self-regulation. This review shows that self-compassion is linked to adaptive behavioural and affective responding among people with prediabetes and diabetes, and the need for more research on self-compassion and self-regulation in these populations.",Canadian journal of diabetes,2020-Aug,"Morgan TL, Semenchuk BN, Ceccarelli L, Kullman SM, Neilson CJ, Kehler DS, Duhamel TA, Strachan SM",8,2103,diabetes,2025-11-02 18:32:01
33860488,Metformin for Preventing Type 2 Diabetes Mellitus in Women with a Previous Diagnosis of Gestational Diabetes: A Narrative Review.,"Women with a history of gestational diabetes mellitus (GDM) are at greater risk of developing type 2 diabetes mellitus (T2DM) when compared with women who have not had GDM. To delay or prevent T2DM, guidelines recommend regular screening in the primary care setting and lifestyle interventions that are largely focused on dietary and physical activity modifications. As the postpartum period can be challenging for women, uptake and engagement in screening and lifestyle interventions have been poor. Poor uptake and engagement places women with a history of GDM at heightened risk for future morbidity and development of T2DM. Metformin has been a longstanding and safe treatment for the control of blood glucose in people with T2DM. Research has supported the efficacy of metformin, used as an adjunct to a lifestyle intervention or as a stand-alone treatment, in preventing T2DM in people at high risk of T2DM. Findings from longitudinal studies have demonstrated the potential for metformin to reduce conversion to T2DM when used by women with a previous diagnosis of GDM. This review examines the potential effectiveness of metformin to reduce the incidence of T2DM among women with a previous diagnosis of GDM in the ""real-world"" setting.",Seminars in reproductive medicine,2020-Nov,"Versace VL, Beks H, Wesley H, McNamara K, Hague W, Anjana RM, Mohan V, Khunti K, Dunbar JA",9,1244,diabetes,2025-11-02 18:32:01
37150643,"The influence of a diabetes awareness program on diabetes knowledge, risk perception, and practices among university students.","To compare diabetes mellitus (DM) knowledge, risk perception, and health practices before and after a mass awareness program among Princess Nourah bint Abdulrahman University students, Riyadh, Saudi Arabia. A DM awareness program was conducted between November 2020 and February 2021 in three phases (total 13 weeks). The program comprised educational messages, short videos, virtual lectures, and peer-to-peer education. A total of 558 participants (before group, n = 360; after group, n = 198) were included in the study. Majority of the students had normal body mass index (BMI). The knowledge scores were significantly higher after the program (median 16, quartile range 13-18) than before (median 14, quartile range 12-16) (p < 0.001). No significant differences were observed in risk perception between the two groups (p > 0.05). In addition, increased moderate practice score and decreased poor practice score (p < 0.001) were observed. Factors influencing DM knowledge were higher education and awareness. Factors influencing health practices were higher BMI and knowledge after the program. DM awareness program improved DM knowledge and health practices among university students.",Primary care diabetes,2023-Aug,"Alzaben AS, Bakry HM, Alnashwan NI, Alatr AA, Alneghamshi NA, Alshatowy A, Alshimali N, Bawazeer NM",8,1190,diabetes,2025-11-02 18:32:01
33494764,Heath related quality of life and associated factors among diabetes patients in sub-Saharan countries: a systemic review and meta-analysis.,"Various primary studies have been conducted in sub-Saharan countries on the level of health related quality of life (HRQoL) and their associated factors among diabetic patients. However, the result of these studies lacks consistency. Therefore, this systematic review and meta-analysis estimates the pooled level of HRQoL and their associated factors among diabetic patients in sub-Saharan countries. Electronic databases predominantly PubMed were searched. Databases, such as Google and Google scholar, were searched for gray literature. A funnel plot and Egger's regression test were used to see publication bias. Heterogeneity of the studies was checked by Forest plot and I-squared statistic. Both inverse-variance fixed-effect and DerSimonian and Laird random-effects methods were applied to estimate the pooled level of HRQoL (for both WHO-QoL-BREF and SF-36) and the effect size of associated factors. From a total 776 retrieved studies, 16 studies were included for systematic review and meta-analysis. The pooled mean score of physical health, psychological, social relation and environmental health domain of WHO-QoL-BREF were 43.12, 47.40, 46.60 and 45.59 respectively. Age had a significant association (pooled β = - 0.47), (pooled β = - 0.24), (pooled β = - 0.32) and (pooled β = - 0.03) with physical health, psychological health, social relation and environmental health domains respectively. Being rural residence (pooled β = - 0.32) was inversely associated with environmental health domain of WHO-QoL-BREF. Increased fasting blood sugar had a significant association (pooled β = - 0.08, 95% CI - 0.11, - 0.05), (pooled β = - 0.07) and (pooled β = - 0.004) with physical health, psychological health and environmental health domains respectively. Having Co-morbidity (pooled β = - 6.25) and diabetes related complication (pooled β = - 5.65) were contrarily related to physical health domain of WHO-QoL-BREF. The pooled mean of physical and environmental domains of HRQOL scores was the least compared to the psychological and social domains. Being Old age and rural residence, increased fasting blood sugar, having co-morbidity and diabetic related complications were contrarily related to level of HRQoL. Therefore, we recommend that early detection and treatment of diabetes related complication and comorbidity and control of fasting blood sugar. While doing that due attention should be given for old and rural dwellers.",Health and quality of life outcomes,2021-Jan,"Tusa BS, Weldesenbet AB, Gemada AT, Merga BT, Regassa LD",5,2441,diabetes,2025-11-02 18:32:01
34872840,Attitudes to driving among patients with diabetes mellitus in Punjab (ADD-Punjab study).,"Currently there are no regulations regarding diabetes and driving licensing in India. The study was planned to gather information about attitudes to driving among patients with diabetes mellitus. Adult patients with diabetes mellitus holding a current valid driving license on treatment with insulin or secretagogue were interviewed using a validated structured questionnaire. 150 patients were interviewed with a mean age of 52 years, males (86%), insulin users (34%) and only secretagogue users (66%). 16 (10.6%) patients had severe hypoglycemia in the past year with 9.3% having hypoglycemic unawareness. Only 32% patients were aware of the relation between hypoglycemia and driving, 88.6% never checked glucose prior to driving and only 23% patients carried carbohydrates for treatment of hypoglycemia during driving. 25 (16.7%) of subjects had hypoglycemia during driving and in 6 (4%) this involved a traffic accident in the past one year. Around 4% of patients on hypoglycemia causing treatment have a traffic accident/event every year. In the absence of regulations currently, focus should be on patient education. However, on the long-term appropriate regulations will make the roads safer for patients with diabetes.",Primary care diabetes,2022-Feb,"Waris A, Jose R, Mathew N, Jacob JJ",4,1226,diabetes,2025-11-02 18:32:01
37224391,Management of Type 3c Diabetes in an Elite Tactical Athlete.,"The presentation of Type 3c diabetes is atypical, accounting for 0.5-1% of all types of diabetes. Combining this with the healthy Special Operations community is even more profound. A 38-year-old active-duty male in Special Operations developed acute abdominal pain and vomiting while deployed. He was diagnosed with severe acute necrotizing pancreatitis secondary to Type 3c diabetes, and the management of his condition became increasingly difficult. This case highlights Type 3c diabetes and the complexity of formulating a comprehensive treatment plan for a tactical athlete.",Journal of special operations medicine : a peer reviewed journal for SOF medical professionals,2023-Jun,"Avilla JJ, Rerucha CM, Hu C",3,579,diabetes,2025-11-02 18:32:01
32566680,Measuring the Quality of Life in Diabetic Patients: A Scoping Review.,"Diabetes mellitus is a widely diffused chronic condition which impacts on several aspects of patients' lives. In the current clinical practice, the implementation in the clinical routine of monitoring systems of patients' outcomes has led to an increased generation and use of several measures for the assessment of patients' quality of life (QOL). Nevertheless, this construct appears to be particularly complex, and its operationalization is variable across different measures. The purpose of this paper is to offer an updated review of the diabetes-specific QOL measures present in scientific literature with a specific focus on the broad domains assessed. A scoping review was carried out with the purpose of identifying the existing measures in literature and describing their implicit representation of QOL in diabetes care. Five different databases (Scopus; Web of Science Core Collection; Medline; PsycInfo; and Cochrane Central Register of Controlled Trials) were searched with a string including validation studies of adult-only, diabetes-specific QOL measures. Each measure was then qualified according to its structure, a qualitative assessment of the broad domains of QOL it comprises, and finally an overview of the psychometric properties of its first validation. 30 scales were identified and assessed. Theme analysis shows that QOL is operationalized with multidimensional surveys comprising of both mental, physical, and social health components. Some scales also consider the impact of societal attitudes, public policies, and context on QOL. Several self-report measures of QOL specifically developed for diabetic patients exist in scientific literature. The present scoping review reports scales structure, broad domains of QOL, and development purpose. This may help in understanding the concept of QOL in diabetic patients and may also serve the purpose of guiding the reader in the choice of the most appropriate instrument or in the development of a new one.",Journal of diabetes research,2020-,"Palamenghi L, Carlucci MM, Graffigna G",3,1983,diabetes,2025-11-02 18:32:01
39732433,Prevalence of microvascular complications and associated factors among diabetes mellitus patients in Ethiopia: Systematic review and meta-analysis.,"Diabetes mellitus (DM) is a metabolic abnormality affecting 537 million people worldwide. Poor glycemic control, longer duration, and poor medication adherence increased the risk of DM complications. Comprehensive evidence on the pooled prevalence of microvascular complications in DM patients in Ethiopia is not available. Furthermore, individual study findings for the prevalence of microvascular complications in DM patients, and associated factors were not consistent. This systemic review and meta-analysis aimed to assess the pooled prevalence of microvascular complications in DM patients, and its associated risk factors in Ethiopia. Systematic search on Scopus, PubMed, Science Direct electronic database, Google Scholar search engine, and library registration was used to identify relevant studies following reviews and meta-analysis guidelines. Microsoft Excel spreadsheets were used to extract data, and Extracted data was analyzed using STATA software version 17.0. A Sensitivity analysis was conducted to assess the role of each study in the final result and the presence of publication bias was assessed by Egger's test. Heterogeneity across studies was checked by Cochran's Q statistic and I2 statistics and significant heterogeneity was assessed using subgroup analysis. The pooled prevalence of microvascular complications in DM patients was 32.89 % (95 % CI: 28.17-37.60). In addition, the pooled prevalence of retinopathy, neuropathy, and nephropathy in DM patients was 17.16 % (95 % CI: 12-22 %), 10.49 % (95 % CI: 8-13 %) and 11.52 % (95 % CI: 9-15 %) respectively. Age >60 years old (AOR = 1.08 (95%CI = 1.02-1.15), longer duration of DM (AOR = 1.57 (95 % CI = 1.31-1.84), poor glycemic control (AOR = 2.21 (95 % CI = 1.52-2.91), poor adherence to diabetic medications (AOR = 3.61 (95 % CI = 1.83-5.38) and presence of hypertension (AOR = 2.26 (95 % CI = 1.73-2.80) ware associated risk factors for microvascular complications in DM patients. Around one-third of DM patients had one or more microvascular complications. Patients with advanced age, longer duration of DM, poor glycemic control, poor medication adherence, and comorbidity like hypertension should be targeted to tackle the occurrence and severity of microvascular complications in DM patients. The review protocol was developed and was registered with PROSPERO registration number (CRD42023486459).",Microvascular research,2025-Mar,"Kumie G, Nigatie M, Alamrew A, Gedifie S, Kassahun W, Jemal A, Mulugeta C, Ayana S, Ayele M, Shitie E, Gtsadik B, Abebe W, Ashagre A, Misganaw T, Dejazmach Z, Sisay A, Asmare Z, Gashaw M, Getachew E, Gashaw Y, Tadesse S, Abate BB, Kidie AA, Reta MA",24,2386,diabetes,2025-11-02 18:32:01
35434140,The Impact of Diabetes on Vascular Disease: Progress from the Perspective of Epidemics and Treatments.,"At present, the global incidence of diabetes has increased in countries with large populations, and the changes in developing regions are particularly worthy of attention. In the past 40 years or so, the income situation in China, India, and other countries has exploded, leading to changes in the way of life and work as well as an increase in the prevalence of diabetes. Metabolic disorders caused by diabetes can lead to secondary vascular complications, which have long-term malignant effects on the heart, kidneys, brain, and other vital organs of patients. Adequate primary prevention measures are needed to reduce the incidence of diabetic vascular complications, and more attention should be given to treatment after the disease. To this end, it is necessary to determine a standardized drug and physical therapy system and to build a more efficient and low-cost chronic disease management system.",Journal of diabetes research,2022-,"Liu R, Li L, Shao C, Cai H, Wang Z",5,905,diabetes,2025-11-02 18:32:01
34214583,Sirtuin 1 as the mechanism of action of agents used in the diabetes mellitus pharmacotherapy.,"SIRT1 (sirtuin 1, a member of histone deacetylase III family) is responsible for deacetylation of lysine in histones and the conservation of DNA in the state of transcriptionally inactive heterochromatin. SIRT1 is also capable of deacetylation of transcription factors, as well as other regulatory proteins. The SIRT1 activity plays a unique role in the prevention of metabolic memory, reducing many pathways leading to chronic diabetic complications or diseases concomitant with diabetes. Factors modifying expression and/or activity of SIRT1 may be especially helpful for patients with diabetes. This article attempts to sum up the current state of knowledge about agents commonly used in the treatment of type 2 diabetes which might have an impact on the SIRT1 expression and activity. It is the review of several studies regarding drug-induced pleiotropic activity and the way in which their interference with cellular pathways gives us better understanding of this activity, as well as the influence of therapy on the course of the disease.",European journal of pharmacology,2021-Sep,"Stelmaszyk A, Mikołajczak P, Dworacka M",3,1045,diabetes,2025-11-02 18:32:01
38870560,Incretin therapy in feline diabetes mellitus - A review of the current state of research.,"Incretin hormones potentiate the glucose-induced insulin secretion following enteral nutrient intake. The best characterised incretin hormones are glucagon-like peptide-1 (GLP-1) and glucose-dependent insulinotropic polypeptide (GIP) which are produced in and secreted from the gut in response to nutrient ingestion. The property of incretins to enhance endogenous insulin secretion only at elevated blood glucose levels makes them interesting therapeutics for type 2 diabetes mellitus with a better safety profile than exogenous insulin. While incretin therapeutics (especially GLP-1 agonists, and more recently also GLP-1 / GIP dual agonists and other drugs that influence the incretin metabolism (e.g., dipeptidyl peptidase-4 (DPP-4) inhibitors)) are already widely used treatment options for human type 2 diabetes, these drugs are not yet approved for the therapy of feline diabetes mellitus. This review provides an introduction to incretins and feline diabetes mellitus in general and summarises the current study situation on incretins as therapeutics for feline diabetes mellitus to assess their possible future potential in feline medicine. Studies to date on the use of GLP-1 receptor agonists (GLP-1RA) in healthy cats largely confirm their insulinotropic effect known from other species. In diabetic cats, GLP-1RAs appear to significantly reduce glycaemic variability (GV, an indicator for the quality of glycaemic control), which is important for the management of the disease and prevention of long-term complications. However, for widespread use in feline diabetes mellitus, further studies are required that include larger numbers of diabetic cats, and that consider and test a possible need for dose adjustments to overweight and diabetic cats. Also evaluation of the outcome of GLP-1RA monotherapy will be neceessary.",Domestic animal endocrinology,2024-Oct,"Haller N, Lutz TA",2,1835,diabetes,2025-11-02 18:32:01
35313393,Comparison of Insulin-Treated Patients with Ambiguous Diabetes Type with Definite Type 1 and Type 2 Diabetes Mellitus Subjects: A Clinical Perspective.,"In clinical practice, the distinction between type 1 diabetes mellitus (T1DM) and type 2 diabetes mellitus (T2DM) can be challenging, leaving patients with ""ambiguous"" diabetes type. Insulin-treated patients (n=115) previously diagnosed with T2DM had to be re-classified based on clinical phenotype and laboratory results, and were operationally defined as having an ambiguous diabetes type. They were compared against patients with definite T1DM and T2DM regarding 12 clinical and laboratory features typically different between diabetes types. Characteristics of patients with ambiguous diabetes type, representing approximately 6% of all patients with T1DM or T2DM seen at our specialized clinic, fell in between those of patients with definite T1DM and T2DM, both regarding individual features and with respect to a novel classification based on multi-variable regression analysis (P<0.0001). In conclusion, a substantial proportion of diabetes patients in a tertiary care centre presented with an ""ambiguous"" diabetes type. Their clinical characteristics fall in between those of definite T1DM or T2DM patients.",Diabetes & metabolism journal,2023-Jan,"Laspe I, Meier JJ, Nauck MA",3,1116,diabetes,2025-11-02 18:32:01
38803475,"The progress of clinical research on the detection of 1,5-anhydroglucitol in diabetes and its complications.","1,5-Anhydroglucitol (1,5-AG) is sensitive to short-term glucose fluctuations and postprandial hyperglycemia, which has great potential in the clinical application of diabetes as a nontraditional blood glucose monitoring indicator. A large number of studies have found that 1,5-AG can be used to screen for diabetes, manage diabetes, and predict the perils of diabetes complications (diabetic nephropathy, diabetic cardiovascular disease, diabetic retinopathy, diabetic pregnancy complications, diabetic peripheral neuropathy, etc.). Additionally, 1,5-AG and β cells are also associated with each other. As a noninvasive blood glucose monitoring indicator, salivary 1,5-AG has much more benefit for clinical application; however, it cannot be ignored that its detection methods are not perfect. Thus, a considerable stack of research is still needed to establish an accurate and simple enzyme assay for the detection of salivary 1,5-AG. More clinical studies will also be required in the future to confirm the normal reference range of 1,5-AG and its role in diabetes complications to further enhance the blood glucose monitoring system for diabetes.",Frontiers in endocrinology,2024-,"Xu H, Pan J, Chen Q",3,1149,diabetes,2025-11-02 18:32:01
34275771,Effectiveness of mobile applications in diabetic patients' healthy lifestyles: A review of systematic reviews.,"(1) Examine the mobile applications that address lifestyles to improve the metabolic control of adult patients with diabetes mellitus. (2) Describe the characteristics of the used mobile applications, identify the healthy lifestyles they target, and describe any of their adverse effects. Review systematic reviews. We included studies that used any mobile application to help patients improve diabetes mellitus self-management by focusing on healthy lifestyles. Studies needed to include a control group receiving regular care with no mobile devices. In May 2018, Medline, Embase, Cochrane, LILACS, PsychINFO, Cinahl and Science Direct were searched, updated in June 2021. The methodological quality of the studies was assessed by the Amstar-2 tool. First 804 articles were analyzed to select 17 systematic reviews, of which the methodological quality of seven was high or moderate. Interventions lasted 1-12 months. Twenty-three different mobile applications were identified that were all related to eating and physical activity. Significant changes were noted in HbA1c values. No clear improvement was observed for weight/BMI, lipid profile, quality of life or blood pressure. No adverse effects were found. Managing the lifestyle of patients with diabetes using mobile applications improves short-term glycemic control, but the long-term results are not conclusive. The identified mobile applications focus on food and physical activity. Most are free. No adverse effects caused by using them were identified. CRD42019133685.",Primary care diabetes,2021-Oct,"Represas-Carrera FJ, Martínez-Ques ÁA, Clavería A",3,1529,diabetes,2025-11-02 18:32:01
33475610,"Knowledge, attitude and practices regarding diabetes mellitus type 2 among people with diabetes visiting outpatient department of Taluka Hospital, Miro Khan, Sindh.","A cross-sectional survey was carried out from March 2018 to November 2018 to assess the knowledge, attitude and practices about diabetes mellitus type 2 among people with diabetes visiting the outpatient department of Taluka Hospital, Miro Khan, Sindh. Data was collected by using a pre-tested questionnaire and analysed on statistical package for social sciences version 20. Almost all the participants knew that diabetes is marked by high blood glucose, 261 (68.0%) knew that sweating is a symptom of low blood glucose, 198 (51.6%) were aware that hypoglycaemia is more dangerous than hyperglycaemia, 310 (80.7%) knew that positive family history of diabetes is a predisposing factor for diabetes mellitus type 2, 196 (51.0%) thought that one should not avoid administration of insulin when needed, 131 (34.0%) used sugar substitutes in their diet whereas 153 (39.8%) used to exercise daily. Mass awareness programmes by the public sector and targeted counselling by healthcare providers are suggested as means for improving the practices of people with diabetes mellitus.",JPMA. The Journal of the Pakistan Medical Association,2020-Dec,"Hyder S, Jameel N, Zulfiqar Hyder Naqvi SM, Ahmed Jafry SI, Khokhar S",5,1074,diabetes,2025-11-02 18:32:01
33217903,Diabetes Mellitus Is a Chronic Disease that Can Benefit from Therapy with Induced Pluripotent Stem Cells.,"Diabetes mellitus (DM) is one of the main causes of morbidity and mortality, with an increasing incidence worldwide. The impact of DM on public health in developing countries has triggered alarm due to the exaggerated costs of the treatment and monitoring of patients with this disease. Considerable efforts have been made to try to prevent the onset and reduce the complications of DM. However, because insulin-producing pancreatic β-cells progressively deteriorate, many people must receive insulin through subcutaneous injection. Additionally, current therapies do not have consistent results regarding the prevention of chronic complications. Leveraging the approval of real-time continuous glucose monitors and sophisticated algorithms that partially automate insulin infusion pumps has improved glycemic control, decreasing the burden of diabetes management. However, these advances are facing physiologic barriers. New findings in molecular and cellular biology have produced an extraordinary advancement in tissue development for the treatment of DM. Obtaining pancreatic β-cells from somatic cells is a great resource that currently exists for patients with DM. Although this therapeutic option has great prospects for patients, some challenges remain for this therapeutic plan to be used clinically. The purpose of this review is to describe the new techniques in cell biology and regenerative medicine as possible treatments for DM. In particular, this review highlights the origin of induced pluripotent cells (iPSCs) and how they have begun to emerge as a regenerative treatment that may mitigate the pathology of this disease.",International journal of molecular sciences,2020-Nov,"Arroyave F, Montaño D, Lizcano F",3,1640,diabetes,2025-11-02 18:32:01
33837433,"Prediabetes, undiagnosed diabetes and diabetes risk in Italy in 2017-2018: results from the first National screening campaign in community pharmacies.","Effective policies for diabetes prevention remain urgent. We conducted a mass screening campaign in Italy to identify subjects potentially having undiagnosed diabetes, prediabetes or at diabetes risk. This cohort study was conducted in community pharmacies joining the unitary National federation of pharmacy holders (Federfarma) and participating in the 7-day screening campaign 'DiaDay' in 2017-2018. Capillary blood glucose levels and the risk of developing diabetes in 10 years (through the Finnish Diabetes Risk Score) were assessed. 145 651 volunteers aged ≥20 years without known diabetes were screened at 5671 community pharmacies in 2017 and 116 097 at 5112 in 2018. Overall, 3.6% had glucose values suggestive of undiagnosed diabetes; under fasting conditions (N = 94 076), 39.9% and 16.4% had values suggestive of prediabetes by the American Diabetes Association and the World Health Organization criteria, respectively. Of those without diabetes (N = 252 440), 19.2% had scores compatible with a high risk (1:3) and 2.7% with a very high risk (1:2) of developing the disease; in the prediabetes group, the risk rose with higher impaired fasting glucose values. DiaDay, the first National screening campaign, highlights the need to screen the population and the key role of the pharmacist both in screening activities and education promotion.","Journal of public health (Oxford, England)",2022-Aug,"Brunetti P, Baldessin L, Pagliacci S",3,1353,diabetes,2025-11-02 18:32:01
