pmid,title,abstract,journal,publication_date,authors,num_authors,abstract_length,specialty,collection_date
36469218,Current progress in the development of prophylactic and therapeutic vaccines.,"Vaccines are essential public health tools and play an important role in reducing the burden of infectious diseases in the population. Emerging infectious diseases and outbreaks pose new challenges for vaccine development, requiring the rapid design and production of safe and effective vaccines against diseases with limited resources. Here, we focus on the development of vaccines in broad fields ranging from conventional prophylactic vaccines against infectious diseases to therapeutic vaccines against chronic diseases and cancer providing a comprehensive overview of recent advances in eight different vaccine forms (live attenuated vaccines, inactivated vaccines, polysaccharide and polysaccharide conjugate vaccines, recombinant subunit vaccines, virus-like particle and nanoparticle vaccines, polypeptide vaccines, DNA vaccines, and mRNA vaccines) and the therapeutic vaccines against five solid tumors (lung cancer breast cancer colorectal cancer liver cancer and gastric cancer), three infectious diseases (human immunodeficiency virus, hepatitis B virus and human papillomavirus-induced diseases) and three common chronic diseases (hypertension, diabetes mellitus and dyslipidemia). We aim to provide new insights into vaccine technologies, platforms, applications and understanding of potential next-generation preventive and therapeutic vaccine technologies paving the way for the vaccines design in the future.",Science China. Life sciences,2023-Apr,"Li T, Qian C, Gu Y, Zhang J, Li S, Xia N",6,1425,infectious_diseases,2025-11-22
33573529,Protection against severe infectious disease in the past.,"Before the 20<sup>th</sup> century many deaths in England, and most likely a majority, were caused by infectious diseases. The focus here is on the biggest killers, plague, typhus, smallpox, tuberculosis, cholera, typhoid, dysentery, childhood infections, pneumonia, and influenza. Many other infectious diseases including puerperal fever, relapsing fever, malaria, syphilis, meningitis, tetanus and gangrene caused thousands of deaths. This review of preventive measures, public health interventions and changes in behavior that reduced the risk of severe infections puts the response to recent epidemic challenges in historical perspective. Two new respiratory viruses have recently caused pandemics: an H1N1 influenza virus genetically related to pig viruses, and a bat-derived coronavirus causing COVID-19. Studies of infectious diseases emerging in human populations in recent decades indicate that the majority were zoonotic, and many of the causal pathogens had a wildlife origin. As hunter-gatherers, humans contracted pathogens from other species, and then from domesticated animals and rodents when they began to live in settled communities based on agriculture. In the modern world of large inter-connected urban populations and rapid transport, the risk of global transmission of new infectious diseases is high. Past and recent experience indicates that surveillance, prevention and control of infectious diseases are critical for global health. Effective interventions are required to control activities that risk dangerous pathogens transferring to humans from wild animals and those reared for food.",Pathogens and global health,2021-May,Mercer A,1,1615,infectious_diseases,2025-11-22
38767202,"Climate change, its impact on emerging infectious diseases and new technologies to combat the challenge.","<b>ABSTRACT</b>Improved sanitation, increased access to health care, and advances in preventive and clinical medicine have reduced the mortality and morbidity rates of several infectious diseases. However, recent outbreaks of several emerging infectious diseases (EIDs) have caused substantial mortality and morbidity, and the frequency of these outbreaks is likely to increase due to pathogen, environmental, and population effects driven by climate change. Extreme or persistent changes in temperature, precipitation, humidity, and air pollution associated with climate change can, for example, expand the size of EID reservoirs, increase host-pathogen and cross-species host contacts to promote transmission or spillover events, and degrade the overall health of susceptible host populations leading to new EID outbreaks. It is therefore vital to establish global strategies to track and model potential responses of candidate EIDs to project their future behaviour and guide research efforts on early detection and diagnosis technologies and vaccine development efforts for these targets. Multi-disciplinary collaborations are demanding to develop effective inter-continental surveillance and modelling platforms that employ artificial intelligence to mitigate climate change effects on EID outbreaks. In this review, we discuss how climate change has increased the risk of EIDs and describe novel approaches to improve surveillance of emerging pathogens that pose the risk for EID outbreaks, new and existing measures that could be used to contain or reduce the risk of future EID outbreaks, and new methods to improve EID tracking during further outbreaks to limit disease transmission.",Emerging microbes & infections,2024-Dec,"Liao H, Lyon CJ, Ying B, Hu T",4,1692,infectious_diseases,2025-11-22
33516423,Common Infectious Diseases.,"The initial assessment of immigrant and refugee patients, including which health concerns to address and which infectious diseases may benefit from early screening, may present challenges to clinicians. Evidence-based research suggests certain infectious diseases should be screened for and treated in refugees. Overseas refugee preemptive treatment programs have reduced the burden of some diseases but have not removed the value of in-country screening programs. This article provides discussion of a series of common tropical and infectious diseases providing refugee and geographic contexts and links to international resources that have been developed to improve the care of newly arriving immigrants and refugees.",Primary care,2021-Mar,"Pottie K, Girard V",2,719,infectious_diseases,2025-11-22
37447217,"Diet, Inflammation, and Infectious Diseases.","This Special Issue, ""Diet, Inflammation, and Infectious Diseases"", focuses on the potential of diet to modulate inflammation and infectious and chronic disease outcomes [...].",Nutrients,2023-Jun,Grant WB,1,175,infectious_diseases,2025-11-22
34016278,Emerging Fungal Infections.,"Various uncommon fungal pathogens have been increasingly identified as causes of disseminated and invasive fungal disease (IFD) worldwide. Growing recognition and clinical knowledge of these emerging fungal pathogens has occurred through improved molecular diagnostics, nucleic sequence databases, and taxonomic reclassification of medically significant fungi. However, emerging fungal diseases carry significant morbidity and mortality and, due to a paucity of published literature, the collective clinical experience with these fungi is often limited. In this review, we focus on unusual emerging fungal pathogens not extensively covered elsewhere in this issue of Infectious Diseases Clinics of North America.",Infectious disease clinics of North America,2021-Jun,"Spallone A, Schwartz IS",2,712,infectious_diseases,2025-11-22
36834707,Materials for Infectious Diseases.,The COVID-19 pandemic showed the crucial significance of investing in and conducting research on infectious diseases [...].,International journal of molecular sciences,2023-Feb,"Zarrabi A, Caldera F, Trotta F",3,123,infectious_diseases,2025-11-22
37017226,Infectious diseases in Poland in 2020.,"The article reviews the main problems of the epidemiology of infectious diseases in Poland in 2020. It summarizes relevant findings from the national infectious disease surveillance system. The data contained in this article come from the reports collected by the State Sanitary Inspection on cases of notifiable infectious diseases notified by clinicians and/or laboratories. These are supplemented by mortality data published by the Statistics Poland. The epidemiology of infectious diseases was highly impacted by the COVID-19 pandemic. There were 1,306,983 cases notified in 2020 and 41,451 deaths attributed to COVID-19 (according to Statistics Poland). The reported incidence of other infections decreased by 10-98%. We noted especially high decreases in the incidence of viral gastrointestinal infections (by over 70%). The incidence of influenza and influenza-like infections decreased by 34% and tuberculosis by 36% as compared to 2019. However, important decreases were also noted for other diseases under surveillance, which could point to disruption of diagnosis services and reporting due to lockdowns and high workload on the public health services.",Przeglad epidemiologiczny,2022-,"Rosińska M, Czarkowski MP, Sadkowska-Todys M",3,1163,infectious_diseases,2025-11-22
34598414,What happened to infectious diseases and anti-infective therapy in 2020 beyond COVID-19?,"The year 2020 was the year of infectious diseases with the arrival of SARS-CoV-2, which represented a profound change in the world we knew. However, we present a brief description of some of the top infectious diseases articles from 2020 not related with SARS-CoV-2. We reviewed a selection of the most important and relevant achievements in diagnosis and therapy related to bacteremia, nosocomial pneumonia, skin and soft tissue infections, infections by Clostridioides difficile, mycobacterial infections and invasive fungal infections. This year entailed a significant step forward in the indisputable value of the health care stewardship programs.",Revista espanola de quimioterapia : publicacion oficial de la Sociedad Espanola de Quimioterapia,2021-Sep,"Mormeneo Bayo S, García-Lechuz Moya JM",2,651,infectious_diseases,2025-11-22
35867217,Infectious diseases and cognition: do we have to worry?,"Age-related physiological changes, particularly immune system decline, may contribute to greater vulnerability to infectious diseases in older individuals. A growing body of evidence shows that both, acute, and chronic infections may be accompanied by cognitive disturbances as part of their manifestations. Given the importance of cognition in aging trajectories, the objective of this article was to review current knowledge on cognitive outcomes of infectious diseases in older adults, and to emphasize the importance of considering cognition as a domain of interest in its own rights in these diseases. A MEDLINE/PubMed database search was conducted to identify articles reporting cognitive impairment associated with various severe acute infections and specific chronic infectious conditions such as human immune deficiency virus, the herpes virus family, hepatitis C virus, Lyme borreliosis, Helicobacter pylori, periodontitis, and emerging pathogens like SARS-CoV-2, as well as potentially preventive strategies like vaccination. Taken together, the studies examined in the present review emphasize that numerous acute and chronic infectious diseases share mechanisms that, when added to specific risk factors frequently found in older persons, contribute to considerably increase the risk of cognitive outcomes such as cognitive decline and dementia. This review may help to appreciate the role that infectious diseases play in cognitive trajectories and thus promote further investigation on the topic.",Neurological sciences : official journal of the Italian Neurological Society and of the Italian Society of Clinical Neurophysiology,2022-Nov,"Hernandez-Ruiz V, Letenneur L, Fülöp T, Helmer C, Roubaud-Baudron C, Avila-Funes JA, Amieva H",7,1511,infectious_diseases,2025-11-22
32338590,"Imported Monkeypox, Singapore.","In May 2019, we investigated monkeypox in a traveler from Nigeria to Singapore. The public health response included rapid identification of contacts, use of quarantine, and postexposure smallpox vaccination. No secondary cases were identified. Countries should develop surveillance systems to detect emerging infectious diseases globally.",Emerging infectious diseases,2020-Aug,"Yong SEF, Ng OT, Ho ZJM, Mak TM, Marimuthu K, Vasoo S, Yeo TW, Ng YK, Cui L, Ferdous Z, Chia PY, Aw BJW, Manauis CM, Low CKK, Chan G, Peh X, Lim PL, Chow LPA, Chan M, Lee VJM, Lin RTP, Heng MKD, Leo YS",23,338,infectious_diseases,2025-11-22
38851830,Depression and risk of infectious diseases: A mendelian randomization study.,"Previous observational inquiries have revealed a correlation between depression and infectious maladies. This study seeks to elucidate the causal linkages between depression, specifically Major Depressive Disorder (MDD), and infectious diseases. Nevertheless, the causative nature of the association between MDD and infectious diseases remains elusive. Two-sample Mendelian Randomization (MR) analyses was executed utilizing single nucleotide polymorphisms (SNPs) significantly connected with MDD and infectious diseases as instrumental variables (IVs). A series of sensitivity analyses were subsequently conducted. Genetic variants linked to MDD were employed as instrumental variables sourced from a genome-wide meta-analyses comprising 500,199 individuals. Summary-level data on five infectious diseases, including candidiasis, pneumonia, skin and soft tissue infections (SSTI), upper respiratory tract infections (URTI), and urinary tract infections (UTI), were acquired from the UK Biobank and FinnGen study. Our findings evinced that genetically predicted MDD exhibited a heightened risk of candidiasis (OR = 1.52, 95% CI 1.06-2.17; P = 2.38E-02), pneumonia (OR = 1.14, 95% CI 1.01-1.29; P = 3.16E-02), URTI (OR = 1.23, 95% CI 1.12-1.36; P = 3.71E-05), and UTI (OR = 1.26, 95% CI 1.12-1.42; P = 8.90E-05). Additionally, we identified bidirectional causal relationships between UTI and MDD. The associations between MDD and the risk of URTI and UTI remained consistent in multivariable MR analyses, accounting for genetically predicted smoking and body mass index. In conclusion, this investigation ascertained a causal connection between MDD and the susceptibility to infectious diseases, particularly URTI and UTI.",Translational psychiatry,2024-Jun,"Shi L, Ren J, Jin K, Li J",4,1721,infectious_diseases,2025-11-22
38175901,Investing in Africa's scientific future.,"Africa bears a disproportionate burden of infectious diseases, accounting for a substantial percentage of global cases. Malaria, HIV/AIDS, tuberculosis, cholera, Ebola, Lassa fever, and other tropical diseases, such as dengue and chikungunya, have had a profound impact on morbidity and mortality. Various factors contribute to the higher prevalence and incidence of infectious diseases in Africa, including socioeconomic challenges, limited access to health care, inadequate sanitation and hygiene infrastructure, climate-related factors, and endemicity of certain diseases in specific regions. A skilled workforce is crucial to addressing these challenges. Unfortunately, many countries in Africa often lack the required resources, and aspiring scientists frequently seek educational and career opportunities abroad, leading to a substantial loss of talent and expertise from the continent. This talent migration, referred to as ""brain drain,"" exacerbates the existing training gaps and hampers the sustainability of research within Africa.","Science (New York, N.Y.)",2024-Jan,"de Oliveira T, Baxter C",2,1042,infectious_diseases,2025-11-22
35897451,Emerging Infectious Diseases and One Health: Implication for Public Health.,"Emerging infectious diseases (EIDs) are defined as diseases that are newly identified, newly introduced, or newly evolved; or diseases that have recently and rapidly changed in incidence or expanded geographic, host, or vector range agents; or previous infections that acquire new virulence factors; or infections that spread to unaffected regions [...].",International journal of environmental research and public health,2022-Jul,Chen KT,1,354,infectious_diseases,2025-11-22
32327034,Emerging Infectious Diseases of Rabbits.,"Recently, multiple infectious organisms have been identified as the cause of emerging diseases in lagomorphs. The most important of these emerging diseases is rabbit hemorrhagic disease virus (RHDV) type 2, a new variant with differences in pathogenicity to classical RHDV. Hepatitis E is considered an emerging zoonotic infectious disease, with widespread prevalence in many different rabbit populations. Mycobacteriosis has been recently reported in other captive domestic rabbit populations. This article provides a recent review of the published literature on emerging infectious diseases in rabbits, including farmed, laboratory, and pet rabbits, some of which have zoonotic potential.",The veterinary clinics of North America. Exotic animal practice,2020-May,"Gleeson M, Petritz OA",2,690,infectious_diseases,2025-11-22
37801882,Economic sanctions and spread of infectious diseases.,"Economic sanctions can induce economic crises and compromise the determinants of health. In the literature, economic crises have been found to increase the risk of infectious disease outbreaks. Presumably, sanctions can increase the risk of infectious disease spreads, indirectly. However, non-economic factors can fuel the adverse impact of sanctions, including political consequences of sanctions and civil war. We performed a systematic literature review of articles in Embase, MEDLINE, Scopus, Web of Science, Cochrane Library, and the grey literature to assess empirically the impact of economic sanctions on the spread of infectious diseases within and beyond the borders of sanctioned countries. Our review did not identify any study meeting our inclusion criteria. Most of the studies did not control for major socio-political events, particularly armed conflicts in the sanctioned countries. This discovery underscores a notable gap in the examination of the impact of economic sanctions on the propagation of infectious diseases, presenting a threat to global health. Using the social-ecological model, we hypothesize how the economic crisis resulting from economic sanctions affects determinants of health, increases the risk of the spread of infectious diseases and hinders the response capacity of health systems.","Health policy (Amsterdam, Netherlands)",2023-Dec,"Aloosh M, Aloosh A",2,1326,infectious_diseases,2025-11-22
39062687,Emerging Microorganisms and Infectious Diseases: One Health Approach for Health Shared Vision.,"Emerging infectious diseases (EIDs) are newly emerging and reemerging infectious diseases. The National Institute of Allergy and Infectious Diseases identifies the following as emerging infectious diseases: SARS, MERS, COVID-19, influenza, fungal diseases, plague, schistosomiasis, smallpox, tick-borne diseases, and West Nile fever. The factors that should be taken into consideration are the genetic adaptation of microbial agents and the characteristics of the human host or environment. The new approach to identifying new possible pathogens will have to go through the One Health approach and omics integration data, which are capable of identifying high-priority microorganisms in a short period of time. New bioinformatics technologies enable global integration and sharing of surveillance data for rapid public health decision-making to detect and prevent epidemics and pandemics, ensuring timely response and effective prevention measures. Machine learning tools are being more frequently utilized in the realm of infectious diseases to predict sepsis in patients, diagnose infectious diseases early, and forecast the effectiveness of treatment or the appropriate choice of antibiotic regimen based on clinical data. We will discuss emerging microorganisms, omics techniques applied to infectious diseases, new computational solutions to evaluate biomarkers, and innovative tools that are useful for integrating omics data and electronic medical records data for the clinical management of emerging infectious diseases.",Genes,2024-Jul,"Ristori MV, Guarrasi V, Soda P, Petrosillo N, Gurrieri F, Longo UG, Ciccozzi M, Riva E, Angeletti S",9,1528,infectious_diseases,2025-11-22
36651859,Breast imaging of infectious disease.,"Infectious diseases of the breast can demonstrate a wide variety of clinical presentations and imaging appearances. Breast abscesses are often a complication of infectious mastitis of the breast. Puerperal mastitis is the most common cause of breast abscess, typically affecting postpartum females. Often diagnosed clinically, it is usually treated with antibiotics without need for imaging. Non-puerperal mastitis is relatively uncommon and typically subareolar in location. Patients can present with asymmetric breast thickening, a palpable lump, nipple discharge, or axillary adenopathy. These presentations can mimic malignancy. Herein, this pictorial review demonstrates imaging findings of common and uncommon infectious processes of the breast and clinically important mimickers of breast infection.",The British journal of radiology,2023-Mar,"Rashid T, Sae-Kho TM, Heuvelhorst KL, Glazebrook KN",4,806,infectious_diseases,2025-11-22
35446391,CRISPR-Cas in Diagnostics and Therapy of Infectious Diseases.,"Infectious diseases are a major threat to the global health. The rise in antimicrobial-resistant organisms, incurable chronic infections, and an increasing demand for rapid accurate diagnostics have prompted researchers to experiment with new approaches. Clustered regularly interspaced short palindromic repeats (CRISPR) and CRISPR-associated protein (Cas) is a naturally occurring adaptive immune system in bacteria that has been developed as a tool for performing genomic alterations in any genome of interest, including humans and microbes. Accordingly, several studies have been conducted to investigate how the technology can be utilized in infectious diseases to improve diagnostics, disrupt antimicrobial resistance, and cure chronic infections. This review provides an overview of the CRISPR-Cas system and how it has been applied in studies on infectious diseases. The review also investigates the current challenges of the technology and the improvements that are needed for the platform to be adopted for clinical use in patients.",The Journal of infectious diseases,2022-Nov,"Gleerup JL, Mogensen TH",2,1042,infectious_diseases,2025-11-22
32031431,Companion and complementary diagnostics for infectious diseases.,"Companion diagnostics (CDx) are important in oncology therapeutic decision-making, but specific regulatory-approved CDx for infectious disease treatment are officially lacking. While not approved as CDx, several ID diagnostics are used as CDx. The diagnostics community, manufacturers, and regulatory agencies have made major efforts to ensure that diagnostics for new antimicrobials are available at or near release of new agents. This review highlights the status of Complementary and companion diagnostic (c/CDx) in the infectious disease literature, with a focus on genotypic antimicrobial resistance testing against pathogens as a class of diagnostic tests. CRISPR, sepsis markers, and narrow spectrum antimicrobials, in addition to current and emerging technologies, present opportunities for infectious disease c/CDx. Challenges include slow guideline revision, high costs for regulatory approval, lengthy buy in by agencies, discordant pharmaceutical/diagnostic partnerships, and higher treatment costs. The number of patients and available medications used to treat different infectious diseases is well suited to support competing diagnostic tests. However, newer approaches to treatment (for example, narrow spectrum antibiotics), may be well suited for a small number of patients, i.e. a niche market in support of a CDx. The current emphasis is rapid and point-of-care (POC) diagnostic platforms as well as changes in treatment.",Expert review of molecular diagnostics,2020-Jun,"Dailey PJ, Elbeik T, Holodniy M",3,1441,infectious_diseases,2025-11-22
39205217,Wildlife Viruses: Impact on Human and Animal Health.,"In recent years, there has been a significant rise in the appearance of new viral infectious diseases among wildlife populations globally [...].",Viruses,2024-Aug,Sarker S,1,144,infectious_diseases,2025-11-22
33496926,An overview of chitosan and its application in infectious diseases.,"Infectious diseases, such as the coronavirus disease-19, SARS virus, Ebola virus, and AIDS, threaten the health of human beings globally. New viruses, drug-resistant bacteria, and fungi continue to challenge the human efficacious drug bank. Researchers have developed a variety of new antiviral and antibacterial drugs in response to the infectious disease crisis. Meanwhile, the development of functional materials has also improved therapeutic outcomes. As a natural material, chitosan possesses good biocompatibility, bioactivity, and biosafety. It has been proven that the cooperation between chitosan and traditional medicine greatly improves the ability of anti-infection. This review summarized the application and design considerations of chitosan-composed systems for the treatment of infectious diseases, looking forward to providing the idea of infectious disease therapy.",Drug delivery and translational research,2021-Aug,"Meng Q, Sun Y, Cong H, Hu H, Xu FJ",5,883,infectious_diseases,2025-11-22
