pmid,title,abstract,journal,publication_date,authors,num_authors,abstract_length,specialty,collection_date
34855097,A practical guide to neuro-oncology fellowship.,"Neuro-oncology is a growing, interdisciplinary field at the intersection of neurology and oncology, devoted to the care of patients with central nervous system tumors and neurologic complications of cancer, and collaboratively interfacing with neurosurgery, neuropathology, medical oncology and radiation oncology. There is increasing trainee interest in the field of neuro-oncology and an increasing number of fellowship training programs, attracting applicants with backgrounds in neurology, neurosurgery and medical oncology. The present guide aims to provide some general recommendations for residents and fellows to help them make the most out of their neuro-oncology fellowship and enable them to start their careers as a neuro-oncologists on firm footing.",Journal of neuro-oncology,2022-Jan,"Gonzalez Castro LN, Forst DA, Plotkin SR, Lee EQ",4,762,neurology,2025-11-22
36456201,"Academic Neurology and the COVID-19 Pandemic: Resilience, Hope, and Solutions.","The SARS-CoV-2 (COVID-19) viral pandemic dramatically affected human health, health care delivery, health care workers, and health care research worldwide. The field of academic neurology was no exception. In this 2022 Presidential Plenary, we discuss the challenges faced by neurologists and neuroscientists professionally and personally. We review the threats posed by the pandemic to neuroscience research activities, materials, productivity, and funding. We then discuss the impact of the pandemic on clinical trials for neurologic diseases. Restrictions to patient enrolment due to limited in-person access to laboratory testing, imaging, and study visits led to delay in both clinical trial enrolment and study completion but also to innovative new means to engage clinical trial participants remotely and to strategies to critically appraise the frequency and design of trial-related patient evaluations. Clinical care was also challenged by initial pandemic prioritization of urgent visit and inpatient care and the rapid pivot to telehealth for most other neurology care encounters. Front-line neurology care teams faced their fears of infection, with the first few months of the pandemic being characterized by uncertainty, inconsistent national health care strategies, limited personal protective equipment, and an alarming rate of human illness and death caused by COVID-19. The personal and societal toll of the pandemic is incalculable. Across research and clinical neurology providers, women and particularly those with young families juggled the impossible balance of career and family care as schools closed and children required home-based education. Shining through this dark time are lessons that should shape a brighter future for our field. We are resilient, and the advances in neuroscience and neurology care continue to advance improved neurologic outcomes. The National Institutes of Health devised multiple support strategies for researchers to help bridge the pandemic. Telehealth, clinical trial designs that are more participant-centric with remote monitoring, and flexible work schedules are strategies to rebalance overworked lives and improve our engagement with our patients. As we re-emerge, we have the chance to reframe our field.",Neurology,2023-Feb,"Schor NF, Cudkowicz ME, Banwell B",3,2267,neurology,2025-11-22
33024327,Neurology at the crossroads.,Advances in neurology over the past 15 years have transformed the treatment of a number of conditions but have also raised new questions and challenges.,Nature reviews. Neurology,2020-Nov,,0,152,neurology,2025-11-22
32878965,Improving liaison neurology services.,"Liaison neurology (consulting with inpatient ward referrals) is the main way that most patients admitted with neurological disease will access neurology services. Most liaison neurology services are responsive, seeing referrals on request, but they also can be proactive, with a regular neurology presence in the acute medical unit. Fewer than half of hospitals in England have electronic systems, yet these can facilitate the process-allowing electronic responses to advise on investigations before seeing the patient, and arranging follow-up after-as well as prioritising referrals and documenting the process. In this time of COVID-19, there are additional benefits in providing prompt remote advice. Improving the way liaison neurology is delivered can improve patient outcomes and save money by shortening admissions. This hidden work of the neurologists needs to be recorded and recognised.",Practical neurology,2020-Dec,Fuller GN,1,896,neurology,2025-11-22
34121650,Prelude-Neurology and Neurosurgery at McGill University 1894-1928.,"This paper reviews the history of neurology and neurosurgery at McGill University from their origins within the Departments of Medicine and of Surgery at the Royal Victoria Hospital in 1894, to the creation of an autonomous Department of Neurology and Neurosurgery in 1928 at the Montreal Neurological Institute. The argument is made that the collaboration of James Stewart and James Bell and of Colin Russel and Edward Archibald in the diagnosis and treatment of neurological patients created an institutional culture that favored the integration of neurology, neurosurgery, and allied disciplines within a departmental structure and the creation of the Montreal Neurological Institute.",The Canadian journal of neurological sciences. Le journal canadien des sciences neurologiques,2022-May,Leblanc R,1,687,neurology,2025-11-22
33558302,Funding the Educational Mission in Neurology.,"Although it is self-evident that education in neurology is important and necessary, how to fund the educational mission is a frequent challenge for neurology departments and clinicians. Department chairs often resort to a piecemeal approach, cobbling together funding for educators from various sources, but frequently falling short. Here, we review the various sources available to fund the educational mission in neurology, understanding that not every department will have access to every source. We describe the multiple different teaching models and formats used by the modern student and educator and their associated costs, some of which are exorbitant. We discuss possible nonfinancial incentives, including pathways to promotion, educational research, and other awards and recognition. Neurological education is commonly underfunded, and departments and institutions must be nimble and creative in finding ways to fund the time and effort of educators.",Neurology,2021-Mar,"Greer DM, Moeller J, Torres DR, Soni M, Cruz S, Tornes L, Patwa H, Gutmann L, Sacco R, Galetta S",10,961,neurology,2025-11-22
38237804,Consensus statement of the Spanish Society of Neurology on the treatment of multiple sclerosis and holistic patient management in 2023.,"The last consensus statement of the Spanish Society of Neurology's Demyelinating Diseases Study Group on the treatment of multiple sclerosis (MS) was issued in 2016. Although many of the positions taken remain valid, there have been significant changes in the management and treatment of MS, both due to the approval of new drugs with different action mechanisms and due to the evolution of previously fixed concepts. This has enabled new approaches to specific situations such as pregnancy and vaccination, and the inclusion of new variables in clinical decision-making, such as the early use of high-efficacy disease-modifying therapies (DMT), consideration of the patient's perspective, and the use of such novel technologies as remote monitoring. In the light of these changes, this updated consensus statement, developed according to the Delphi method, seeks to reflect the new paradigm in the management of patients with MS, based on the available scientific evidence and the clinical expertise of the participants. The most significant recommendations are that immunomodulatory DMT be started in patients with radiologically isolated syndrome with persistent radiological activity, that patient perspectives be considered, and that the term ""lines of therapy"" no longer be used in the classification of DMTs (> 90% consensus). Following diagnosis of MS, the first DMT should be selected according to the presence/absence of factors of poor prognosis (whether epidemiological, clinical, radiological, or biomarkers) for the occurrence of new relapses or progression of disability; high-efficacy DMTs may be considered from disease onset.",Neurologia,2024-Mar,"Meca-Lallana JE, Martínez Yélamos S, Eichau S, Llaneza MÁ, Martín Martínez J, Peña Martínez J, Meca Lallana V, Alonso Torres AM, Moral Torres E, Río J, Calles C, Ares Luque A, Ramió-Torrentà L, Marzo Sola ME, Prieto JM, Martínez Ginés ML, Arroyo R, Otano Martínez MÁ, Brieva Ruiz L, Gómez Gutiérrez M, Rodríguez-Antigüedad Zarranz A, Sánchez-Seco VG, Costa-Frossard L, Hernández Pérez MÁ, Landete Pascual L, González Platas M, Oreja-Guevara C",27,1643,neurology,2025-11-22
32844308,Vicente Dimitri (1885-1955).,"The pioneer neuropathologist Vicente Dimitri (1885-1955) was professor and chairman of neurology at the Medical School of the University of Buenos Aires. He founded the Revista Neurológica de Buenos Aires, the first Spanish-language journal of neurology (currently, Neurología Argentina), and is eponymously remembered in 'Sturge-Weber-Dimitri syndrome' or encephalotrigeminal angiomatosis.",Journal of neurology,2021-Jul,Triarhou LC,1,390,neurology,2025-11-22
38773718,Education and training in neurology: developments and future challenges.,"Training and education is essential for best practice medicine and is especially important in a rapidly evolving field such as neurology. Due to improved imaging techniques and laboratory testing, there is a better understanding of the pathophysiology of diseases. As a result more treatments have become available. The most important developments in neurology over the last two decades and their effect on training and education are described. In addition, how future training should be aware of the challenges ahead of us is described. This is a narrative review describing developments and challenges based on personal experience and the literature. Due to major developments in radiological and immunological testing, major changes have been seen in different subspecialties of neurology, including but not limited to, the treatment of ischaemic stroke, the development of new entities in the field of demyelinating diseases and auto-immune encephalitis, and diffuse glioma. These developments challenge the education and training in neurology with, ahead of us, technological developments, an aging population, and potentially more superspecialization. Although there are differences in the training curricula between European countries, the developments and future challenges within the field of neurology are very similar. In the development of future curricula it is important to face these developments and challenges and to adapt to them.",European journal of neurology,2024-Nov,"van der Meulen M, Wijnenga MMJ",2,1448,neurology,2025-11-22
33445007,Environmental neurology in the tropics.,"We address the impact of the tropical environment on the human nervous system using the multifaceted approach characteristic of environmental neurology. First, environmental factors are examined according to their nature (physical, chemical and biological) and in relation to human activity and behavior. Some factors are specific to the tropics (climate and infections), while others are non-specific (chemicals, human communities and their way of life). Second, we examine the major role of human adaptation to the success of Homo sapiens, with emphasis on the linkage between thermoregulation and sleep-wake regulation. Third, we examine the performance of environmental neurology as a clinical discipline in tropical climates, with focus on the diagnostic and therapeutic challenges posed by human African trypanosomiasis. Finally, the prevention, early detection and monitoring of environmental neurological diseases is examined, as well as links with political and economic factors. In conclusion, practitioners of environmental neurology seek a global, multidisciplinary and holistic approach to understanding, preventing and treating neurological disorders within their purview. Environmental neurology integrates an expanded One Health concept by linking health and wellness to the interaction of plants, animals, humans and the ecosystem. Recent epidemics and the current COVID-19 pandemic exemplify the need for worldwide action to protect human health and biodiversity.",Journal of the neurological sciences,2021-Feb,"Reis J, Spencer PS, Román GC, Buguet A",4,1481,neurology,2025-11-22
37030968,Challenges Training Women in Neurology.,The challenges that current women neurologists in training face remain similar to a certain extent to those experienced by their women neurologists' mentors. The key challenge that often coincides with residency or fellowship is childbearing. This has the potential to prolong training time and delaying graduation. Women neurologists in training face additional challenges of juggling between family responsibilities--as caregivers--and professional roles.,Neurologic clinics,2023-May,"Rouse S, Raedy A, Khan F",3,457,neurology,2025-11-22
35609984,Neurology teambuilding event.,Good teamwork underpins excellent clinical services; a formal (typically annual) teambuilding event can help to foster a team's sense of purpose and ensure solidity and collaboration between team members. We have held several Epilepsy Unit teambuilding events and use this experience to identify their essential components and suggestions for various workplace-based and leisure activities to include. Other neurology teams might consider similar events to help develop their teamworking.,Practical neurology,2022-Dec,"Smith PEM, Pierri M",2,488,neurology,2025-11-22
39271197,Neurological eponyms? Take your Pick.,"The neuropsychiatrist Arnold Pick (1851-1924) lent his name to a disease, but in his centenary year, it is timely to ask whether this and the many other eponyms that populate neurology are more help than hindrance. Here, I survey some neurological eponyms, propose criteria for judging their helpfulness (and unhelpfulness) and consider their future prospects in our increasingly mechanistic, contemporary neurological practice.",Practical neurology,2024-Nov,Warren JD,1,428,neurology,2025-11-22
33278143,Retinal disease in the neurology clinic.,"Retinal disease can manifest with visual symptoms similar to those which result from central nervous system disorders. We provide a framework for considering retinal causes of common visual complaints presenting to a neurology clinic. Technological advances have afforded quicker detection and a more thorough understanding of these retinal entities and are crucial to consider when evaluating visual complaints in the neurology clinic. It is essential to maintain a working knowledge of common retinal conditions that symptomatically overlap with common neurologic conditions. Furthermore, the ophthalmoscopic exam and retinal imaging modalities can both aid in the diagnosis and workup of visual complaints and neurologic disease.",Current opinion in neurology,2021-Feb,"Tauscher RG, Simon SS, Volpe NJ",3,732,neurology,2025-11-22
34215392,Evidence-Based Protocols in Child Neurology.,"Medical care has become more complex as the scientific method has expanded medical knowledge. Medicine is also now practiced across different medical systems of varying complexity, and creating standard treatment guidelines is one way of establishing uniform treatment across these systems. The creation of guidelines ensures the delivery of quality medical care and improved patient outcomes. Evidence-based medicine is the application of scientific research to produce these treatment guidelines. This article shall focus on the current treatment guidelines used for inpatient pediatric neurology.",Neurologic clinics,2021-Aug,"Riviello JJ, Erklauer J",2,599,neurology,2025-11-22
33337290,A Department Approach to Teleneurology.,"The coronavirus disease-19 (COVID-19) pandemic has compelled health care practices and academic departments to evaluate the suitability of telemedicine for various specialties and attempt rapid implementation to enable continuation of health care that is safe for providers and patients. Many patients with neurological disorders are well suited to evaluations through video. The department of neurology at the University of Pennsylvania (Penn Neurology), with the support of the health system, rapidly expanded telemedicine services to meet the needs of our patient population. This accomplishment required the complex coordination of multiple disciplines and roles within the department and the health care system, including faculty, residents, administrative staff, research and technical staff, information services, and the connected health team. Procedures for provider and patient education were established. Surveys of the provider and patient experience were developed and deployed. The process has demonstrated the vital role telemedicine in neurology (teleneurology) should play in the care of neurological patients beyond the pandemic. We describe our experience as a template for other departments and practices seeking to establish teleneurology programs, as well as an illustration of the challenges and barriers to its implementation.",Telemedicine journal and e-health : the official journal of the American Telemedicine Association,2021-Sep,"Spindler M, Jacobs D, Yuan K, Tropea T, Teng CW, Perrone C, Do D, Wechsler L",8,1350,neurology,2025-11-22
37652702,Emerging Subspecialties in Neurology: Interventional Neurology: A Starter Guide for Neurology Residents.,"Interventional neurology is a subspecialty at the cross-section of neurology, neurosurgery, and neuroradiology that uses image-guided endovascular catheter techniques to diagnose and treat neurovascular disorders. Although interventional neurology techniques have existed for decades, recent landmark trials in stroke thrombectomy have catalyzed dramatic changes to the interventional neurology field, and there is rising neurology interest and representation. Unlike other neurology subspecialties, however, interventional neurology training and fellowship applications are not standardized. Thus, it can be difficult for neurology trainees to navigate this rapidly changing and multidisciplinary field. This article seeks to provide neurology residents and residency program directors with a brief overview of the modern interventional neurology field, the current fellowship application process, and tips on how neurologists can best prepare for a career in interventional neurology. To this end, we conducted a nationwide survey of interventional neurology fellowship program directors regarding training neurologists. We distill survey responses into concrete, actionable items for neurology trainees.",Neurology,2023-Nov,"Chen H, Marino J, Stemer AB, Singh IP, Froehler MT",5,1206,neurology,2025-11-22
38165380,Emerging Subspecialties in Neurology: Women's Neurology.,"The influence of sex and gender on neurologic disease has become increasingly recognized in science and medicine. This is evident across a woman's lifespan especially during periods of hormonal transitions. Leaders in neurology have advocated for the importance of sex and gender-enriched clinical care, education, and research. The scope of women's neurology spans across a woman's life including puberty, adolescence, peripartum care, menopause, and aging. Women's neurology is a new subspecialty that aligns with a specific patient population and intersects with established neurology subspecialties and other specialties such as obstetrics, maternal fetal medicine, endocrinology, and psychiatry. Its establishment and collaboration with existing and emerging fields enables a more comprehensive approach to neurologic illness through the lens of sex and gender. Women's neurology is rapidly evolving through increased focus at academic centers, including expanded women's neurology curricula, dedicated women's neurology fellowship programs, improved understanding of sex and gender issues in neurosciences, and expansion of therapeutic options. Herein, we describe the history of the women's neurology field, emerging need for women's neurology specialists, information about training and career opportunities, and future directions.",Neurology,2024-Jan,"Thornton HF, LaHue SC, Bove R, Waters J, O'Neal MA, Bui E",6,1339,neurology,2025-11-22
33293387,Building the Neurology Pipeline With Undergraduate Students in Research and Clinical Practice.,"There is currently a shortage of neurologists in the United States. Multiple efforts are underway to increase the strength of the neurology workforce. One potential approach is early exposure to neurology research and clinical care to pique interest and promote the specialty as a career choice. This study details the rewarding experience of working with undergraduate students, both in clinical research and clinical care. The logistics, benefits to students, and positive aspects for neurologists are outlined. Examples provided by undergraduate students who have participated in neurology research and clinical care are presented. The ultimate goals of this work are to encourage and inspire academic neurologists to involve undergraduate students in research and clinical care, to facilitate this process by outlining the steps needed to make this pairing successful, and to ultimately promote a pathway to build the neurology pipeline.",Neurology,2021-Mar,"Minen MT, Szperka CL, Cartwright MS, Wells RE",4,941,neurology,2025-11-22
33040858,Neurotoxicology: Clinical Approach and Causal Inference.,"Clinical neurotoxicology is an unrecognized neurologic subspecialty. Few neurology residency programs offer an organized education or training in the field. Nevertheless, neurotoxic exposures and subsequent injuries are common. This article provides a basic approach to clinical assessment and causal inference. It addresses the knowledge gap for clinical practice and provides a thematic structure to use interdisciplinary resources.",Neurologic clinics,2020-Nov,"Ibraheem M, Han DY, Dobbs MR",3,434,neurology,2025-11-22
38833660,Forensic Neurology: Practice Considerations and Training Opportunities.,"Neurologic evidence, including MRI, PET, and EEG, has been introduced in more than 2,800 criminal cases in the past decade, including 12% of all murder trials and 25% of death penalty trials, to argue whether neurologic diseases are present, contribute to criminal behavior, and ultimately whether the defendant is less criminally responsible, competent to stand trial, or should receive a reduced punishment for his or her crime. Unfortunately, neurologists are often not involved in these criminal cases despite being the medical specialty with the most relevant training and expertise to address these issues for the court. Reasons for the absence of neurologists in criminal cases include a lack of awareness from lawyers, judges, and other expert witnesses on the value of including neurologists in forensic evaluations, and the lack of experience, training, and willingness of neurologists to work as expert witnesses in criminal cases. Here, we discuss forensic neurology, a field bridging the gap between neurology, neuroscience, and the law. We discuss the process of performing forensic evaluations, including answering 3 fundamental questions: the neurologic diagnostic question, the behavioral neurology/neuropsychiatry question, and the forensic neurology question. We discuss practical aspects of performing forensic expert witness work and important ethical differences between the neurologist's role in treatment vs forensic settings. Finally, we discuss the currently available pathways for interested neurologists to receive additional training in forensic assessments.",Neurology,2024-Jul,"Zheng D, Considine CM, Weinstock R, Darby WC, Darby RR",5,1587,neurology,2025-11-22
34215383,Novel Treatments and Clinical Research in Child Neurology.,The molecular understanding of the pathogenic mechanisms responsible for neurologic diseases of children has led to a remarkable period of research that addresses the root causes of diseases. The promise of this research has been realized with cures and treatments that correct underlying deficiencies. The breakneck rate at which new research is being proposed promises to usher in a transformation of child neurology from a diagnostic and supportive field into an interventional one. Training child neurology residents in clinical research and therapeutic intervention is increasingly important to assure the ongoing ability to support research discoveries and treatment.,Neurologic clinics,2021-Aug,"Clark GD, Lotze TE",2,673,neurology,2025-11-22
33452146,Gender and racial trends among neurology residents: an overview.,"Diversification of academic medicine improves healthcare standards and patient outcomes. Gender and racial inequalities are major challenges faced by the healthcare system. This article reviews the trends of gender and racial disparity among residents of neurology. This retrospective analysis of the annual Accreditation Council for Graduate Medical Education Data Resource Books encompassed all residents at US neurology residency training programmes from the year 2007 to 2018. The representation of women steadily increased, with an absolute increase of 3% from the year 2007 to 2018. Although the absolute change (%) increased for the White race, Asian/Pacific Islander, Black/African Americans, there was a decrease seen in the Hispanic representation in neurology residents from the year 2011 to 2018. There was no change seen for the Native Americans/Alaskans. Our study concluded that gender and racial disparity persists in the recruitment of residents in neurology. This study highlights the need for targeted interventions to address gender and racial disparity among residents of neurology. Further studies are needed to explore etiological factors to address gender and racial disparity.",Postgraduate medical journal,2022-Aug,"Maqsood H, Naveed S, Mohyud Din Chaudhary A, Khan MT, Khosa F",5,1201,neurology,2025-11-22
